user_id,age,income_bracket,pref_category_1,avg_spend_3mo,visit_frequency,segment_target
57788,67,Low,Boutique,13.39,Weekly,Low Value
57789,62,High,Pet Store,32.25,Monthly,Medium Value
57790,59,Medium,Pet Store,62.57,Monthly,Medium Value
57791,56,High,Hair Salon,5.0,Weekly,Low Value
57792,24,Medium,Bookstore,76.58,Weekly,Medium Value
57793,31,Medium,Bakery,41.55,Monthly,Medium Value
57794,23,High,Auto Repair,23.65,Rarely,Low Value
57795,41,Low,Hair Salon,42.09,Monthly,Medium Value
57796,43,Medium,Gym,43.72,Daily,Low Value
57797,67,High,Restaurant,23.61,Weekly,Low Value
57798,26,Medium,Gym,15.57,Monthly,Low Value
57799,33,Low,Pet Store,25.13,Monthly,Low Value
57800,30,Medium,Gym,32.71,Daily,Low Value
57801,54,Medium,Hair Salon,54.75,Weekly,Medium Value
57802,18,Medium,Bakery,49.27,Monthly,Medium Value
57803,34,Medium,Pet Store,25.0,Weekly,Low Value
57804,60,Medium,Pet Store,24.66,Weekly,Low Value
57805,45,High,Pet Store,82.75,Weekly,High Value
57806,63,Low,Auto Repair,31.6,Monthly,Medium Value
57807,36,High,Bookstore,5.0,Weekly,Low Value
57808,26,Medium,Pet Store,76.69,Weekly,Medium Value
57809,33,Low,Auto Repair,69.51,Daily,Low Value
57810,20,Low,Bookstore,5.0,Weekly,Low Value
57811,28,Low,Gym,33.52,Weekly,Medium Value
57812,67,High,Hair Salon,29.63,Rarely,Low Value
57813,54,Medium,Coffee Shop,34.71,Monthly,Medium Value
57814,30,Low,Boutique,45.66,Weekly,Medium Value
57815,54,Low,Pet Store,33.79,Weekly,Medium Value
57816,34,Low,Coffee Shop,87.81,Weekly,High Value
57817,30,Medium,Pet Store,5.0,Monthly,Low Value
57818,35,Medium,Auto Repair,66.98,Weekly,Medium Value
57819,48,Medium,Bakery,32.47,Weekly,Medium Value
57820,68,Low,Pet Store,5.0,Weekly,Low Value
57821,69,Medium,Hair Salon,5.0,Monthly,Low Value
57822,29,Medium,Auto Repair,84.03,Monthly,Medium Value
57823,26,Low,Plumber,24.82,Weekly,Low Value
57824,56,High,Plumber,23.71,Monthly,Low Value
57825,55,Low,Restaurant,30.05,Daily,Low Value
57826,61,Medium,Gym,86.23,Daily,High Value
57827,32,Medium,Gym,45.51,Weekly,Medium Value
57828,46,Low,Hair Salon,75.88,Monthly,Medium Value
57829,69,Low,Auto Repair,52.68,Weekly,Medium Value
57830,22,Medium,Boutique,5.0,Daily,Low Value
57831,34,Medium,Plumber,37.49,Daily,Low Value
57832,33,Medium,Coffee Shop,35.5,Rarely,Low Value
57833,55,High,Gym,9.11,Weekly,Low Value
57834,23,Medium,Bakery,7.84,Daily,Low Value
57835,53,Low,Auto Repair,41.82,Rarely,Low Value
57836,47,Low,Gym,17.6,Monthly,Low Value
57837,43,Low,Bookstore,18.76,Weekly,Low Value
57838,42,Medium,Auto Repair,35.44,Weekly,Medium Value
57839,46,High,Hair Salon,53.63,Weekly,Medium Value
57840,32,Medium,Pet Store,10.1,Monthly,Low Value
57841,40,Low,Bakery,5.0,Monthly,Low Value
57842,27,Medium,Bookstore,11.93,Monthly,Low Value
57843,56,Medium,Boutique,36.74,Weekly,Medium Value
57844,65,High,Plumber,46.67,Weekly,Medium Value
57845,55,Medium,Plumber,41.22,Rarely,Low Value
57846,51,High,Hair Salon,80.55,Monthly,Medium Value
57847,60,Medium,Auto Repair,42.68,Rarely,Low Value
57848,51,Medium,Bookstore,21.57,Daily,Low Value
57849,66,High,Bakery,87.82,Rarely,Low Value
57850,68,Medium,Coffee Shop,73.52,Rarely,Low Value
57851,41,Low,Coffee Shop,15.79,Rarely,Low Value
57852,27,High,Plumber,14.92,Weekly,Low Value
57853,24,High,Boutique,41.37,Monthly,Medium Value
57854,42,High,Restaurant,59.59,Monthly,Medium Value
57855,35,Low,Hair Salon,54.39,Rarely,Low Value
57856,21,Low,Auto Repair,5.0,Monthly,Low Value
57857,68,Medium,Boutique,51.75,Rarely,Low Value
57858,26,Medium,Boutique,64.55,Monthly,Medium Value
57859,20,Low,Bakery,70.63,Weekly,Medium Value
57860,69,Low,Hair Salon,116.1,Daily,High Value
57861,67,Low,Restaurant,69.95,Monthly,Medium Value
57862,20,Low,Pet Store,27.53,Weekly,Low Value
57863,68,High,Plumber,66.29,Monthly,Medium Value
57864,60,Low,Bookstore,97.76,Rarely,Low Value
57865,31,Low,Plumber,5.0,Weekly,Low Value
57866,64,High,Plumber,65.23,Weekly,Medium Value
57867,55,Low,Pet Store,83.93,Daily,High Value
57868,66,Low,Bookstore,41.25,Weekly,Medium Value
57869,31,Low,Gym,34.54,Daily,Low Value
57870,41,Medium,Plumber,71.2,Weekly,Medium Value
57871,64,High,Hair Salon,5.0,Weekly,Low Value
57872,54,High,Coffee Shop,5.0,Daily,Low Value
57873,28,Medium,Restaurant,85.41,Monthly,Medium Value
57874,46,Medium,Restaurant,37.8,Weekly,Medium Value
57875,28,Medium,Pet Store,30.05,Daily,Low Value
57876,62,Low,Boutique,5.0,Daily,Low Value
57877,54,Medium,Gym,5.0,Weekly,Low Value
57878,33,Medium,Bakery,51.98,Weekly,Medium Value
57879,37,Low,Boutique,77.27,Monthly,Medium Value
57880,58,Low,Bakery,78.28,Weekly,Medium Value
57881,64,High,Hair Salon,5.0,Weekly,Low Value
57882,37,Low,Boutique,44.49,Daily,Low Value
57883,19,Medium,Plumber,26.22,Weekly,Low Value
57884,38,Medium,Hair Salon,54.17,Weekly,Medium Value
57885,38,Low,Bakery,70.02,Daily,Low Value
57886,61,Low,Boutique,43.9,Daily,Low Value
57887,36,Low,Pet Store,32.19,Daily,Low Value
57888,53,Low,Hair Salon,39.61,Monthly,Medium Value
57889,54,Medium,Coffee Shop,63.23,Monthly,Medium Value
57890,68,High,Coffee Shop,76.45,Rarely,Low Value
57891,59,Medium,Bookstore,9.87,Rarely,Low Value
57892,30,High,Restaurant,5.0,Rarely,Low Value
57893,46,Low,Plumber,111.81,Weekly,High Value
57894,67,Medium,Bakery,97.14,Monthly,Medium Value
57895,30,Low,Bakery,11.99,Monthly,Low Value
57896,26,Medium,Plumber,24.26,Daily,Low Value
57897,18,Low,Bakery,13.02,Monthly,Low Value
57898,46,Medium,Auto Repair,15.76,Daily,Low Value
57899,37,Medium,Gym,56.44,Rarely,Low Value
57900,58,Low,Restaurant,7.43,Monthly,Low Value
57901,25,Medium,Boutique,24.82,Daily,Low Value
57902,51,High,Bakery,30.91,Monthly,Medium Value
57903,22,Medium,Bookstore,32.87,Weekly,Medium Value
57904,26,Medium,Coffee Shop,14.06,Rarely,Low Value
57905,66,High,Auto Repair,38.16,Rarely,Low Value
57906,35,Medium,Bookstore,61.72,Rarely,Low Value
57907,52,Medium,Pet Store,29.29,Rarely,Low Value
57908,29,Medium,Bakery,81.38,Monthly,Medium Value
57909,69,Medium,Coffee Shop,5.0,Weekly,Low Value
57910,63,Low,Bookstore,53.31,Rarely,Low Value
57911,60,Medium,Restaurant,68.3,Monthly,Medium Value
57912,69,High,Bakery,32.12,Daily,Low Value
57913,62,Low,Pet Store,55.71,Rarely,Low Value
57914,25,Low,Restaurant,38.73,Weekly,Medium Value
57915,64,Medium,Bakery,19.99,Weekly,Low Value
57916,38,Low,Pet Store,60.61,Weekly,Medium Value
57917,32,Medium,Coffee Shop,64.17,Rarely,Low Value
57918,21,High,Plumber,55.31,Weekly,Medium Value
57919,45,Medium,Gym,93.73,Rarely,Low Value
57920,25,Medium,Plumber,28.86,Weekly,Low Value
57921,69,Medium,Boutique,57.29,Weekly,Medium Value
57922,58,Medium,Restaurant,41.29,Rarely,Low Value
57923,19,Medium,Coffee Shop,28.43,Daily,Low Value
57924,31,Low,Gym,5.0,Daily,Low Value
57925,32,Medium,Plumber,8.97,Weekly,Low Value
57926,31,Low,Hair Salon,67.74,Weekly,Medium Value
57927,18,Low,Auto Repair,64.38,Rarely,Low Value
57928,27,Medium,Bakery,5.0,Monthly,Low Value
57929,53,High,Auto Repair,79.82,Weekly,Medium Value
57930,37,Low,Boutique,44.44,Daily,Low Value
57931,54,Low,Hair Salon,44.9,Weekly,Medium Value
57932,68,Medium,Bookstore,7.28,Monthly,Low Value
57933,35,Low,Plumber,25.76,Monthly,Low Value
57934,27,Medium,Coffee Shop,34.68,Weekly,Medium Value
57935,64,Low,Bookstore,83.49,Monthly,Medium Value
57936,34,Medium,Boutique,22.89,Rarely,Low Value
57937,21,High,Bakery,26.25,Weekly,Low Value
57938,43,Medium,Auto Repair,6.21,Weekly,Low Value
57939,67,High,Gym,5.0,Daily,Low Value
57940,37,Low,Boutique,5.0,Daily,Low Value
57941,23,High,Hair Salon,5.0,Daily,Low Value
57942,25,High,Gym,76.87,Weekly,Medium Value
57943,61,Medium,Gym,51.69,Weekly,Medium Value
57944,49,High,Restaurant,60.52,Monthly,Medium Value
57945,36,Low,Bakery,73.74,Weekly,Medium Value
57946,66,Low,Bookstore,15.07,Rarely,Low Value
57947,51,Medium,Plumber,5.0,Weekly,Low Value
57948,54,Medium,Pet Store,85.05,Rarely,Low Value
57949,41,Medium,Bakery,69.9,Monthly,Medium Value
57950,44,Medium,Coffee Shop,5.0,Weekly,Low Value
57951,21,Medium,Coffee Shop,95.45,Monthly,Medium Value
57952,30,Medium,Coffee Shop,47.59,Monthly,Medium Value
57953,58,Medium,Pet Store,40.74,Weekly,Medium Value
57954,35,Medium,Auto Repair,5.0,Weekly,Low Value
57955,31,Medium,Pet Store,91.35,Monthly,Medium Value
57956,21,Low,Hair Salon,65.26,Monthly,Medium Value
57957,48,Medium,Plumber,13.87,Rarely,Low Value
57958,31,Low,Restaurant,12.73,Monthly,Low Value
57959,49,High,Bookstore,5.0,Monthly,Low Value
57960,31,Medium,Pet Store,5.0,Weekly,Low Value
57961,42,Medium,Auto Repair,12.1,Daily,Low Value
57962,19,Low,Bakery,20.43,Daily,Low Value
57963,63,Medium,Coffee Shop,71.19,Rarely,Low Value
57964,52,Medium,Hair Salon,21.62,Weekly,Low Value
57965,19,Medium,Auto Repair,17.36,Rarely,Low Value
57966,36,Low,Bakery,45.12,Daily,Low Value
57967,32,Medium,Coffee Shop,107.4,Daily,High Value
57968,47,Medium,Bookstore,86.15,Daily,High Value
57969,56,Medium,Plumber,30.67,Weekly,Medium Value
57970,58,Medium,Hair Salon,5.0,Monthly,Low Value
57971,60,Low,Bookstore,93.89,Rarely,Low Value
57972,68,Low,Boutique,77.32,Rarely,Low Value
57973,45,Low,Gym,45.78,Monthly,Medium Value
57974,32,Low,Coffee Shop,76.68,Rarely,Low Value
57975,69,Medium,Plumber,43.9,Weekly,Medium Value
57976,67,Medium,Pet Store,25.58,Weekly,Low Value
57977,51,Medium,Pet Store,24.73,Rarely,Low Value
57978,62,High,Bakery,21.87,Rarely,Low Value
57979,62,High,Gym,56.33,Rarely,Low Value
57980,53,Medium,Coffee Shop,12.85,Weekly,Low Value
57981,23,Medium,Bookstore,25.06,Rarely,Low Value
57982,51,Low,Plumber,5.0,Monthly,Low Value
57983,18,Low,Bookstore,81.13,Rarely,Low Value
57984,46,Medium,Boutique,68.04,Monthly,Medium Value
57985,36,Low,Bookstore,24.43,Weekly,Low Value
57986,46,Medium,Boutique,24.66,Monthly,Low Value
57987,67,Medium,Bakery,39.79,Rarely,Low Value
57988,28,Medium,Pet Store,45.47,Daily,Low Value
57989,21,Medium,Plumber,47.84,Weekly,Medium Value
57990,42,High,Bakery,64.71,Weekly,Medium Value
57991,33,Medium,Coffee Shop,25.89,Monthly,Low Value
57992,66,Medium,Bakery,76.42,Monthly,Medium Value
57993,26,Low,Boutique,17.53,Rarely,Low Value
57994,24,Medium,Pet Store,90.76,Rarely,Low Value
57995,67,Low,Boutique,19.58,Daily,Low Value
57996,27,Medium,Plumber,20.93,Weekly,Low Value
57997,30,Medium,Plumber,11.01,Daily,Low Value
57998,20,Medium,Bookstore,77.96,Monthly,Medium Value
57999,67,Medium,Restaurant,61.13,Weekly,Medium Value
58000,48,Low,Bakery,37.97,Weekly,Medium Value
58001,60,Low,Boutique,54.71,Weekly,Medium Value
58002,25,Low,Boutique,34.49,Rarely,Low Value
58003,27,Medium,Gym,48.03,Rarely,Low Value
58004,48,Medium,Bookstore,5.0,Weekly,Low Value
58005,20,Low,Restaurant,51.52,Weekly,Medium Value
58006,52,Medium,Plumber,35.21,Weekly,Medium Value
58007,68,Medium,Gym,5.0,Monthly,Low Value
58008,67,Low,Bakery,28.87,Weekly,Low Value
58009,34,Medium,Hair Salon,64.92,Monthly,Medium Value
58010,54,Medium,Coffee Shop,53.28,Monthly,Medium Value
58011,39,Low,Plumber,5.0,Weekly,Low Value
58012,67,High,Pet Store,36.96,Monthly,Medium Value
58013,30,High,Restaurant,33.78,Weekly,Medium Value
58014,21,Low,Plumber,55.48,Rarely,Low Value
58015,59,Medium,Auto Repair,84.42,Weekly,High Value
58016,33,Medium,Pet Store,36.84,Weekly,Medium Value
58017,56,Low,Auto Repair,47.05,Monthly,Medium Value
58018,39,High,Gym,70.05,Monthly,Medium Value
58019,39,Low,Auto Repair,52.85,Monthly,Medium Value
58020,43,Low,Boutique,52.46,Monthly,Medium Value
58021,30,Medium,Auto Repair,38.45,Weekly,Medium Value
58022,35,Medium,Bakery,66.01,Weekly,Medium Value
58023,61,Low,Bakery,79.09,Weekly,Medium Value
58024,58,Low,Boutique,56.58,Weekly,Medium Value
58025,19,Medium,Boutique,41.36,Rarely,Low Value
58026,43,Medium,Coffee Shop,16.38,Daily,Low Value
58027,34,Low,Boutique,115.72,Rarely,Low Value
58028,56,High,Restaurant,39.15,Monthly,Medium Value
58029,40,Medium,Gym,12.82,Weekly,Low Value
58030,39,Low,Gym,50.96,Rarely,Low Value
58031,25,High,Gym,59.03,Rarely,Low Value
58032,44,Low,Plumber,55.17,Weekly,Medium Value
58033,56,High,Coffee Shop,13.96,Monthly,Low Value
58034,57,High,Plumber,20.28,Weekly,Low Value
58035,62,Low,Boutique,32.82,Monthly,Medium Value
58036,54,Medium,Gym,58.11,Weekly,Medium Value
58037,46,Medium,Bakery,21.07,Rarely,Low Value
58038,55,Low,Restaurant,80.23,Rarely,Low Value
58039,34,Medium,Boutique,30.02,Weekly,Medium Value
58040,29,Medium,Boutique,23.63,Monthly,Low Value
58041,44,High,Gym,74.27,Daily,Low Value
58042,29,Low,Bookstore,38.09,Monthly,Medium Value
58043,69,Medium,Pet Store,75.45,Rarely,Low Value
58044,50,High,Gym,53.06,Monthly,Medium Value
58045,37,Low,Restaurant,5.0,Monthly,Low Value
58046,58,Medium,Coffee Shop,100.71,Daily,High Value
58047,30,Low,Auto Repair,8.42,Monthly,Low Value
58048,36,Medium,Pet Store,95.73,Daily,High Value
58049,48,Low,Restaurant,52.97,Rarely,Low Value
58050,58,Medium,Gym,5.0,Monthly,Low Value
58051,53,Medium,Plumber,34.9,Monthly,Medium Value
58052,45,Low,Coffee Shop,5.02,Daily,Low Value
58053,48,Medium,Plumber,49.27,Monthly,Medium Value
58054,42,Medium,Restaurant,11.84,Weekly,Low Value
58055,38,Low,Restaurant,104.86,Weekly,High Value
58056,33,Medium,Bookstore,78.46,Monthly,Medium Value
58057,65,Medium,Restaurant,41.89,Rarely,Low Value
58058,35,Medium,Bakery,32.39,Weekly,Medium Value
58059,45,Medium,Auto Repair,46.39,Rarely,Low Value
58060,22,Medium,Bookstore,82.74,Weekly,High Value
58061,52,High,Auto Repair,68.95,Rarely,Low Value
58062,29,High,Pet Store,45.61,Weekly,Medium Value
58063,57,High,Auto Repair,10.44,Rarely,Low Value
58064,45,Low,Restaurant,73.35,Weekly,Medium Value
58065,55,Medium,Pet Store,60.81,Daily,Low Value
58066,49,High,Bookstore,36.79,Weekly,Medium Value
58067,26,Low,Pet Store,5.0,Weekly,Low Value
58068,61,High,Auto Repair,73.51,Rarely,Low Value
58069,32,Low,Auto Repair,90.58,Weekly,High Value
58070,53,Medium,Bookstore,5.0,Rarely,Low Value
58071,64,Low,Pet Store,82.25,Weekly,High Value
58072,55,Low,Auto Repair,5.0,Weekly,Low Value
58073,61,Medium,Bookstore,27.0,Daily,Low Value
58074,21,High,Bookstore,6.15,Weekly,Low Value
58075,52,Low,Bookstore,42.2,Monthly,Medium Value
58076,42,Low,Bakery,65.42,Weekly,Medium Value
58077,64,Medium,Plumber,5.0,Weekly,Low Value
58078,53,Low,Auto Repair,23.17,Monthly,Low Value
58079,43,Low,Bakery,55.51,Monthly,Medium Value
58080,44,Medium,Pet Store,57.42,Daily,Low Value
58081,42,Medium,Plumber,73.12,Rarely,Low Value
58082,65,Low,Boutique,5.0,Rarely,Low Value
58083,42,Low,Auto Repair,31.19,Monthly,Medium Value
58084,61,Medium,Hair Salon,37.42,Weekly,Medium Value
58085,39,Medium,Pet Store,23.74,Monthly,Low Value
58086,50,Medium,Coffee Shop,10.24,Weekly,Low Value
58087,24,Medium,Auto Repair,64.04,Rarely,Low Value
58088,69,Medium,Plumber,58.91,Daily,Low Value
58089,37,Medium,Hair Salon,42.11,Rarely,Low Value
58090,25,Medium,Coffee Shop,5.0,Weekly,Low Value
58091,39,Medium,Bookstore,5.0,Weekly,Low Value
58092,57,Medium,Auto Repair,69.62,Monthly,Medium Value
58093,61,Low,Auto Repair,70.76,Rarely,Low Value
58094,23,Medium,Boutique,35.69,Daily,Low Value
58095,51,Medium,Coffee Shop,84.09,Rarely,Low Value
58096,18,Medium,Restaurant,5.0,Daily,Low Value
58097,60,Low,Restaurant,55.72,Daily,Low Value
58098,33,Low,Pet Store,61.8,Daily,Low Value
58099,44,Low,Hair Salon,37.17,Monthly,Medium Value
58100,26,Medium,Auto Repair,46.28,Weekly,Medium Value
58101,19,Medium,Auto Repair,21.28,Weekly,Low Value
58102,48,Low,Bakery,64.31,Weekly,Medium Value
58103,22,Medium,Plumber,18.0,Daily,Low Value
58104,46,Medium,Auto Repair,84.56,Rarely,Low Value
58105,57,Medium,Restaurant,25.28,Rarely,Low Value
58106,60,Low,Gym,47.09,Weekly,Medium Value
58107,51,Low,Coffee Shop,36.51,Daily,Low Value
58108,66,High,Restaurant,13.17,Rarely,Low Value
58109,65,Medium,Boutique,13.2,Daily,Low Value
58110,66,Low,Auto Repair,19.76,Monthly,Low Value
58111,26,Low,Plumber,32.87,Monthly,Medium Value
58112,49,High,Gym,23.79,Rarely,Low Value
58113,58,Medium,Bakery,84.09,Monthly,Medium Value
58114,53,High,Hair Salon,35.94,Daily,Low Value
58115,68,High,Restaurant,54.45,Daily,Low Value
58116,46,Medium,Auto Repair,31.9,Daily,Low Value
58117,60,High,Auto Repair,55.8,Weekly,Medium Value
58118,29,Medium,Plumber,24.86,Weekly,Low Value
58119,19,Medium,Boutique,44.1,Monthly,Medium Value
58120,66,High,Restaurant,16.21,Rarely,Low Value
58121,56,Medium,Bakery,68.44,Weekly,Medium Value
58122,27,Medium,Auto Repair,5.0,Monthly,Low Value
58123,34,High,Boutique,26.4,Weekly,Low Value
58124,40,Low,Restaurant,45.64,Daily,Low Value
58125,50,High,Boutique,51.7,Monthly,Medium Value
58126,40,Low,Plumber,5.0,Monthly,Low Value
58127,19,Low,Gym,43.81,Monthly,Medium Value
58128,41,Medium,Bookstore,51.72,Monthly,Medium Value
58129,67,Medium,Coffee Shop,36.76,Rarely,Low Value
58130,29,Low,Auto Repair,69.35,Weekly,Medium Value
58131,50,Low,Hair Salon,75.57,Daily,Low Value
58132,69,Medium,Bookstore,7.88,Rarely,Low Value
58133,51,Low,Auto Repair,83.84,Monthly,Medium Value
58134,33,Low,Auto Repair,26.78,Weekly,Low Value
58135,48,Medium,Hair Salon,33.57,Daily,Low Value
58136,66,High,Boutique,107.51,Monthly,Medium Value
58137,43,Medium,Plumber,10.02,Weekly,Low Value
58138,53,High,Restaurant,31.36,Rarely,Low Value
58139,40,Medium,Bakery,56.28,Daily,Low Value
58140,43,Medium,Bakery,56.02,Weekly,Medium Value
58141,43,Medium,Hair Salon,32.56,Monthly,Medium Value
58142,40,High,Bookstore,48.02,Rarely,Low Value
58143,59,Medium,Bakery,5.0,Monthly,Low Value
58144,51,High,Restaurant,42.4,Rarely,Low Value
58145,25,Medium,Boutique,32.9,Monthly,Medium Value
58146,64,Medium,Pet Store,24.22,Weekly,Low Value
58147,21,Medium,Pet Store,45.27,Rarely,Low Value
58148,53,Low,Coffee Shop,46.9,Monthly,Medium Value
58149,67,Low,Coffee Shop,57.87,Monthly,Medium Value
58150,63,Medium,Gym,66.1,Monthly,Medium Value
58151,67,Medium,Plumber,64.33,Rarely,Low Value
58152,21,High,Bookstore,5.0,Weekly,Low Value
58153,47,Medium,Pet Store,105.88,Monthly,Medium Value
58154,39,Medium,Plumber,50.06,Weekly,Medium Value
58155,29,Medium,Bookstore,21.27,Monthly,Low Value
58156,37,Low,Pet Store,67.71,Weekly,Medium Value
58157,50,Low,Hair Salon,23.27,Rarely,Low Value
58158,62,Medium,Auto Repair,56.82,Weekly,Medium Value
58159,28,Medium,Bakery,36.48,Monthly,Medium Value
58160,24,Low,Boutique,48.65,Daily,Low Value
58161,32,High,Bookstore,75.29,Weekly,Medium Value
58162,26,Medium,Plumber,65.38,Daily,Low Value
58163,57,Low,Gym,18.49,Monthly,Low Value
58164,41,High,Hair Salon,54.05,Rarely,Low Value
58165,37,Low,Coffee Shop,7.99,Weekly,Low Value
58166,56,Medium,Restaurant,5.0,Monthly,Low Value
58167,62,Medium,Plumber,77.89,Monthly,Medium Value
58168,54,Low,Gym,5.0,Rarely,Low Value
58169,31,High,Boutique,30.86,Weekly,Medium Value
58170,54,Low,Boutique,34.96,Rarely,Low Value
58171,55,High,Auto Repair,71.91,Monthly,Medium Value
58172,40,Medium,Plumber,28.04,Monthly,Low Value
58173,36,Low,Pet Store,77.32,Rarely,Low Value
58174,25,Medium,Restaurant,26.21,Daily,Low Value
58175,43,Medium,Pet Store,5.0,Monthly,Low Value
58176,52,Low,Bookstore,32.03,Rarely,Low Value
58177,57,Medium,Coffee Shop,30.01,Rarely,Low Value
58178,28,Medium,Restaurant,38.37,Monthly,Medium Value
58179,29,Low,Pet Store,40.73,Daily,Low Value
58180,59,Medium,Bookstore,23.0,Weekly,Low Value
58181,46,Medium,Bakery,95.28,Rarely,Low Value
58182,20,Low,Bakery,58.72,Monthly,Medium Value
58183,55,Medium,Pet Store,38.67,Weekly,Medium Value
58184,27,Low,Plumber,47.29,Rarely,Low Value
58185,35,Medium,Plumber,80.7,Daily,High Value
58186,37,Low,Auto Repair,45.53,Monthly,Medium Value
58187,69,Low,Restaurant,60.35,Weekly,Medium Value
58188,38,Medium,Boutique,31.14,Weekly,Medium Value
58189,26,Medium,Restaurant,5.0,Weekly,Low Value
58190,36,Medium,Auto Repair,67.5,Monthly,Medium Value
58191,19,Medium,Restaurant,24.84,Weekly,Low Value
58192,35,Low,Pet Store,43.58,Daily,Low Value
58193,59,Medium,Boutique,77.42,Monthly,Medium Value
58194,63,Low,Auto Repair,29.39,Weekly,Low Value
58195,42,Low,Hair Salon,55.1,Monthly,Medium Value
58196,25,Medium,Coffee Shop,5.0,Daily,Low Value
58197,61,Medium,Auto Repair,33.92,Weekly,Medium Value
58198,49,High,Restaurant,5.0,Rarely,Low Value
58199,62,Medium,Auto Repair,23.86,Weekly,Low Value
58200,67,High,Auto Repair,40.16,Monthly,Medium Value
58201,24,Low,Bookstore,79.34,Monthly,Medium Value
58202,27,Low,Coffee Shop,5.0,Daily,Low Value
58203,41,Medium,Gym,39.57,Daily,Low Value
58204,18,Medium,Bakery,63.81,Weekly,Medium Value
58205,26,Low,Restaurant,44.4,Weekly,Medium Value
58206,42,Low,Bookstore,42.34,Rarely,Low Value
58207,45,Medium,Restaurant,50.65,Monthly,Medium Value
58208,21,Medium,Bookstore,27.63,Monthly,Low Value
58209,67,Medium,Auto Repair,38.28,Monthly,Medium Value
58210,18,Medium,Restaurant,43.11,Weekly,Medium Value
58211,38,Low,Hair Salon,37.27,Monthly,Medium Value
58212,35,Low,Restaurant,5.0,Rarely,Low Value
58213,60,Medium,Pet Store,13.87,Rarely,Low Value
58214,65,Medium,Bakery,66.1,Daily,Low Value
58215,26,Medium,Boutique,41.74,Rarely,Low Value
58216,21,High,Pet Store,5.0,Monthly,Low Value
58217,24,Medium,Plumber,5.66,Monthly,Low Value
58218,51,Low,Bakery,42.33,Weekly,Medium Value
58219,21,Medium,Boutique,5.0,Rarely,Low Value
58220,67,High,Auto Repair,5.0,Rarely,Low Value
58221,68,High,Restaurant,35.11,Rarely,Low Value
58222,65,Low,Hair Salon,73.94,Weekly,Medium Value
58223,57,Medium,Pet Store,96.47,Daily,High Value
58224,50,Medium,Boutique,38.17,Monthly,Medium Value
58225,56,Low,Plumber,8.92,Daily,Low Value
58226,33,Low,Bakery,42.81,Monthly,Medium Value
58227,18,Medium,Bookstore,31.46,Monthly,Medium Value
58228,33,Low,Coffee Shop,5.0,Monthly,Low Value
58229,53,Medium,Bakery,34.84,Rarely,Low Value
58230,54,Medium,Plumber,25.0,Monthly,Low Value
58231,65,Medium,Hair Salon,20.49,Weekly,Low Value
58232,25,Low,Bakery,33.06,Daily,Low Value
58233,31,Medium,Boutique,54.44,Weekly,Medium Value
58234,43,Low,Bakery,15.64,Rarely,Low Value
58235,58,High,Pet Store,30.11,Monthly,Medium Value
58236,40,High,Boutique,5.0,Rarely,Low Value
58237,19,Medium,Restaurant,34.3,Monthly,Medium Value
58238,53,Low,Plumber,37.14,Rarely,Low Value
58239,42,Medium,Auto Repair,14.66,Daily,Low Value
58240,45,Medium,Coffee Shop,68.71,Daily,Low Value
58241,27,Medium,Hair Salon,5.0,Monthly,Low Value
58242,54,Low,Coffee Shop,63.33,Weekly,Medium Value
58243,55,Medium,Hair Salon,93.14,Weekly,High Value
58244,40,High,Bookstore,23.73,Daily,Low Value
58245,62,Low,Restaurant,61.29,Rarely,Low Value
58246,32,Medium,Hair Salon,16.16,Monthly,Low Value
58247,29,Medium,Bookstore,55.63,Monthly,Medium Value
58248,39,High,Coffee Shop,44.02,Monthly,Medium Value
58249,52,Low,Restaurant,62.12,Monthly,Medium Value
58250,40,High,Plumber,49.77,Weekly,Medium Value
58251,36,High,Plumber,86.89,Rarely,Low Value
58252,35,Low,Plumber,17.52,Weekly,Low Value
58253,48,Low,Auto Repair,5.0,Monthly,Low Value
58254,66,Medium,Plumber,48.7,Monthly,Medium Value
58255,51,Medium,Bakery,78.62,Monthly,Medium Value
58256,32,Low,Bakery,72.63,Monthly,Medium Value
58257,41,Medium,Auto Repair,73.37,Monthly,Medium Value
58258,48,Low,Bookstore,61.9,Monthly,Medium Value
58259,28,High,Plumber,42.85,Weekly,Medium Value
58260,20,Medium,Bookstore,16.91,Weekly,Low Value
58261,39,Medium,Pet Store,63.44,Daily,Low Value
58262,26,Medium,Bakery,41.97,Monthly,Medium Value
58263,44,Low,Boutique,106.55,Monthly,Medium Value
58264,42,Medium,Restaurant,5.0,Monthly,Low Value
58265,59,High,Coffee Shop,55.19,Monthly,Medium Value
58266,40,High,Bookstore,62.7,Weekly,Medium Value
58267,51,Low,Bakery,55.85,Monthly,Medium Value
58268,38,Medium,Bookstore,74.56,Weekly,Medium Value
58269,59,Medium,Bakery,5.0,Weekly,Low Value
58270,54,Medium,Restaurant,15.65,Rarely,Low Value
58271,20,Low,Bakery,127.25,Monthly,Medium Value
58272,28,Low,Bookstore,57.63,Weekly,Medium Value
58273,38,Low,Boutique,5.0,Rarely,Low Value
58274,45,Low,Pet Store,23.16,Weekly,Low Value
58275,48,High,Boutique,25.26,Monthly,Low Value
58276,47,Medium,Bakery,103.42,Rarely,Low Value
58277,48,Medium,Coffee Shop,5.0,Monthly,Low Value
58278,49,Medium,Coffee Shop,23.42,Monthly,Low Value
