business_id,category,city,price_range,avg_rating,review_count,promo_activity,sales_target
17499,Gym,Saharsa,3,3.8,1499,1,64497.31
17500,Coffee Shop,Begusarai,4,5.0,2634,0,102892.6
17501,Gym,Begusarai,3,4.1,2553,1,85985.45
17502,Plumber,Saharsa,2,4.5,4255,0,117585.48
17503,Gym,Saharsa,3,3.9,1543,1,81245.55
17504,Gym,Khagaria,1,3.7,660,0,58400.82
17505,Restaurant,Mansi,2,4.7,2866,1,96072.07
17506,Hair Salon,Mansi,3,3.8,2937,1,85774.86
17507,Hair Salon,Begusarai,4,3.9,3532,0,91544.2
17508,Bookstore,Khagaria,3,3.9,939,0,42812.19
17509,Restaurant,Meerut,3,3.9,3863,1,96178.37
17510,Hair Salon,Meerut,1,4.0,2515,1,88766.03
17511,Restaurant,Begusarai,3,4.1,2691,0,82310.25
17512,Auto Repair,Khagaria,4,4.6,4859,0,119055.24
17513,Restaurant,Khagaria,4,3.5,1206,1,57649.84
17514,Coffee Shop,Mansi,3,4.3,1753,1,69015.52
17515,Gym,Mansi,2,3.7,1154,0,63874.33
17516,Plumber,Mansi,3,4.1,4602,1,131064.73
17517,Restaurant,Saharsa,1,4.0,2090,0,56944.42
17518,Bakery,Mansi,4,3.2,2661,1,71890.31
17519,Coffee Shop,Saharsa,1,3.6,305,1,63158.33
17520,Boutique,Mansi,4,3.7,4509,1,113580.75
17521,Hair Salon,Mansi,1,3.1,861,1,56820.86
17522,Hair Salon,Mansi,2,4.2,4649,0,112580.89
17523,Auto Repair,Meerut,4,4.0,4331,0,111054.43
17524,Bookstore,Begusarai,2,3.8,4936,0,113374.91
17525,Plumber,Mansi,4,4.2,1986,1,70513.15
17526,Boutique,Begusarai,4,3.7,3555,0,97277.23
17527,Restaurant,Begusarai,3,3.7,4221,0,111987.87
17528,Boutique,Saharsa,2,4.0,681,0,60413.4
17529,Hair Salon,Mansi,3,4.0,239,1,50774.52
17530,Hair Salon,Mansi,4,4.8,1365,0,65721.3
17531,Gym,Saharsa,4,3.6,1578,0,48267.79
17532,Pet Store,Khagaria,2,3.5,1270,1,50536.35
17533,Boutique,Mansi,1,4.2,1604,1,88567.47
17534,Pet Store,Saharsa,3,4.5,2686,0,87362.32
17535,Gym,Saharsa,1,3.9,1803,1,72562.87
17536,Hair Salon,Khagaria,1,4.1,2192,1,77444.87
17537,Pet Store,Begusarai,1,5.0,2368,1,77905.51
17538,Restaurant,Saharsa,4,3.4,3606,1,77637.19
17539,Coffee Shop,Khagaria,4,4.5,4896,0,117359.51
17540,Plumber,Begusarai,3,4.3,1131,0,57155.88
17541,Bakery,Khagaria,2,4.9,4533,0,110000.08
17542,Coffee Shop,Meerut,1,3.7,4105,0,89533.12
17543,Coffee Shop,Mansi,2,4.5,3337,1,86488.77
17544,Restaurant,Begusarai,1,4.0,4302,1,129671.93
17545,Bookstore,Mansi,1,5.0,2430,1,82090.76
17546,Plumber,Khagaria,3,4.4,755,0,53033.19
17547,Hair Salon,Saharsa,3,3.6,4754,0,102660.62
17548,Bakery,Meerut,4,4.1,3247,0,89996.49
17549,Coffee Shop,Khagaria,1,3.7,3083,0,91250.02
17550,Plumber,Meerut,3,3.7,2218,0,72466.21
17551,Coffee Shop,Khagaria,1,3.6,4951,1,122985.43
17552,Boutique,Mansi,1,3.9,2353,0,70169.14
17553,Auto Repair,Begusarai,2,4.5,3586,0,99197.45
17554,Auto Repair,Saharsa,4,3.6,3785,0,94624.43
17555,Auto Repair,Meerut,3,3.9,2982,0,93373.39
17556,Restaurant,Saharsa,3,3.9,2523,0,79545.99
17557,Coffee Shop,Meerut,3,4.5,1719,0,69378.48
17558,Gym,Meerut,4,3.7,236,0,45509.39
17559,Auto Repair,Mansi,3,4.3,4314,1,104404.53
17560,Plumber,Mansi,1,3.9,1969,0,77195.38
17561,Boutique,Mansi,3,5.0,1157,0,67189.6
17562,Coffee Shop,Mansi,3,4.6,1177,1,75422.79
17563,Gym,Begusarai,4,4.0,890,0,58065.23
17564,Bookstore,Khagaria,3,5.0,2228,1,68298.26
17565,Bookstore,Saharsa,4,3.8,4044,0,95294.26
17566,Plumber,Begusarai,1,4.6,2566,0,85166.79
17567,Pet Store,Saharsa,4,4.6,3668,1,80972.17
17568,Boutique,Mansi,4,3.4,4083,1,127689.95
17569,Gym,Mansi,4,3.9,844,0,48373.57
17570,Restaurant,Saharsa,4,4.6,1081,0,74547.49
17571,Auto Repair,Meerut,4,4.6,2378,0,66821.91
17572,Gym,Saharsa,1,3.3,1889,0,57179.66
17573,Restaurant,Mansi,1,4.4,1784,0,55655.17
17574,Bookstore,Saharsa,2,3.7,3176,1,79158.0
17575,Coffee Shop,Mansi,1,4.2,1126,1,52738.71
17576,Bakery,Begusarai,2,3.9,4280,0,103743.6
17577,Bookstore,Meerut,2,4.3,4049,0,99323.9
17578,Hair Salon,Meerut,1,4.7,3053,0,89401.87
17579,Plumber,Begusarai,4,3.7,1038,0,70021.5
17580,Hair Salon,Begusarai,3,4.6,2333,0,84102.52
17581,Hair Salon,Khagaria,4,4.2,4397,0,125638.21
17582,Auto Repair,Begusarai,3,2.7,1547,0,41130.31
17583,Auto Repair,Khagaria,2,3.9,1477,1,56153.17
17584,Restaurant,Mansi,2,4.3,1871,0,60315.06
17585,Pet Store,Begusarai,4,3.7,2681,0,82515.82
17586,Plumber,Begusarai,2,3.9,1906,1,61623.07
17587,Plumber,Khagaria,1,4.2,4893,1,114520.99
17588,Gym,Khagaria,4,4.5,1096,0,67310.52
17589,Bakery,Mansi,3,4.7,501,0,67899.83
17590,Bakery,Begusarai,3,4.1,2055,0,62271.88
17591,Gym,Saharsa,1,4.0,154,1,63217.2
17592,Hair Salon,Meerut,1,3.6,1394,0,53077.29
17593,Coffee Shop,Begusarai,1,4.0,3233,0,82419.35
17594,Pet Store,Mansi,4,4.0,892,0,46900.78
17595,Auto Repair,Meerut,2,4.4,829,1,81597.35
17596,Bakery,Saharsa,1,4.8,2842,0,71091.51
17597,Plumber,Mansi,2,4.1,2900,1,84673.47
17598,Bookstore,Khagaria,2,3.4,1161,1,64145.99
17599,Boutique,Saharsa,4,3.2,485,0,26667.69
17600,Bookstore,Meerut,2,4.2,1978,1,97313.2
17601,Pet Store,Mansi,4,4.3,3251,1,107290.4
17602,Plumber,Begusarai,3,4.7,3638,0,91649.91
17603,Pet Store,Meerut,2,3.0,320,1,55266.58
17604,Pet Store,Mansi,1,4.5,4653,1,134408.54
17605,Pet Store,Mansi,3,3.7,2361,0,79016.44
17606,Coffee Shop,Saharsa,3,3.5,2138,1,73539.03
17607,Gym,Begusarai,4,4.5,3208,0,106968.82
17608,Coffee Shop,Begusarai,1,3.7,1220,1,39465.7
17609,Boutique,Khagaria,3,2.8,980,0,26809.65
17610,Gym,Meerut,3,5.0,1302,0,59979.16
17611,Pet Store,Meerut,1,3.9,4925,0,110861.47
17612,Auto Repair,Khagaria,4,3.6,2473,0,97099.82
17613,Coffee Shop,Begusarai,1,3.8,2470,0,70370.45
17614,Plumber,Saharsa,2,4.7,3772,0,112901.08
17615,Bakery,Begusarai,4,3.8,3086,0,72136.53
17616,Restaurant,Khagaria,4,3.8,2593,0,70357.43
17617,Pet Store,Mansi,4,4.2,16,1,56561.71
17618,Hair Salon,Saharsa,1,3.9,1606,1,67704.93
17619,Boutique,Meerut,3,3.3,2695,0,93333.35
17620,Restaurant,Begusarai,4,3.6,2100,0,57623.09
17621,Pet Store,Khagaria,1,4.3,2898,0,86594.61
17622,Bookstore,Begusarai,3,3.7,799,1,68460.38
17623,Coffee Shop,Begusarai,1,4.6,2481,1,110010.08
17624,Coffee Shop,Mansi,2,4.6,379,0,38599.57
17625,Boutique,Mansi,2,3.4,427,0,43922.3
17626,Coffee Shop,Mansi,4,4.9,3621,0,101335.13
17627,Hair Salon,Khagaria,2,3.6,4909,0,95375.71
17628,Bookstore,Mansi,1,3.8,1591,1,49126.24
17629,Coffee Shop,Mansi,3,4.1,884,0,35574.14
17630,Bookstore,Begusarai,2,4.7,185,0,47047.96
17631,Restaurant,Khagaria,4,3.5,2818,0,68324.06
17632,Coffee Shop,Khagaria,3,4.1,3142,1,114460.26
17633,Bookstore,Begusarai,3,3.5,2239,1,68327.56
17634,Bookstore,Khagaria,1,4.5,343,0,41627.81
17635,Plumber,Khagaria,4,4.0,3241,0,95731.16
17636,Bakery,Meerut,1,4.3,2906,1,94272.7
17637,Bakery,Meerut,2,3.4,149,0,39282.25
17638,Bookstore,Saharsa,3,3.4,2217,0,67166.29
17639,Bookstore,Mansi,1,4.2,4246,0,112048.54
17640,Plumber,Meerut,4,4.5,2033,0,80835.96
17641,Plumber,Begusarai,2,4.2,4004,0,110662.62
17642,Bookstore,Saharsa,4,5.0,3513,0,87893.81
17643,Pet Store,Mansi,4,4.6,321,1,60801.16
17644,Gym,Begusarai,4,4.6,3822,1,95192.72
17645,Hair Salon,Khagaria,3,3.9,735,1,64099.42
17646,Pet Store,Mansi,3,4.7,1662,1,69887.86
17647,Bookstore,Begusarai,1,4.4,2901,1,90067.29
17648,Auto Repair,Khagaria,2,4.6,2744,1,107979.67
17649,Bakery,Meerut,1,5.0,1270,1,89395.37
17650,Plumber,Meerut,2,4.5,4417,0,122131.12
17651,Auto Repair,Khagaria,4,3.9,4290,0,88622.68
17652,Plumber,Meerut,2,3.3,307,0,23671.05
17653,Bookstore,Meerut,1,4.4,3478,1,99138.38
17654,Plumber,Khagaria,1,4.0,4072,1,91150.96
17655,Pet Store,Begusarai,3,4.3,3640,1,125737.95
17656,Coffee Shop,Meerut,1,4.9,2440,1,105648.12
17657,Coffee Shop,Mansi,3,4.6,2640,1,92129.76
17658,Hair Salon,Mansi,3,3.9,4648,1,118606.99
17659,Bookstore,Khagaria,3,4.0,721,0,68082.7
17660,Coffee Shop,Begusarai,4,4.2,3992,1,128518.94
17661,Gym,Saharsa,4,4.5,4962,1,128695.29
17662,Gym,Meerut,1,3.1,1913,0,39929.72
17663,Bookstore,Khagaria,2,4.9,2058,1,102052.42
17664,Plumber,Meerut,3,4.0,73,1,44216.0
17665,Hair Salon,Meerut,2,4.2,4388,0,104947.56
17666,Hair Salon,Meerut,3,4.7,3296,0,91330.56
17667,Coffee Shop,Meerut,2,4.0,2082,0,73692.82
17668,Hair Salon,Khagaria,1,4.3,2104,1,81552.6
17669,Bakery,Begusarai,2,4.1,2343,0,80057.66
17670,Bookstore,Khagaria,4,4.6,4429,0,113287.75
17671,Coffee Shop,Begusarai,3,3.6,2887,1,105212.11
17672,Auto Repair,Saharsa,3,3.7,4851,0,119118.79
17673,Gym,Saharsa,2,4.4,3809,0,92867.97
17674,Boutique,Begusarai,2,3.9,4634,0,100907.01
17675,Gym,Meerut,3,4.7,4076,0,118061.43
17676,Hair Salon,Meerut,3,3.8,1280,1,59375.08
17677,Plumber,Saharsa,1,4.2,2553,0,76029.47
17678,Restaurant,Meerut,1,3.5,2307,0,76490.36
17679,Bookstore,Meerut,3,4.4,1215,0,68309.75
17680,Hair Salon,Begusarai,3,4.1,4596,0,109226.69
17681,Coffee Shop,Meerut,2,3.9,839,1,63046.18
17682,Auto Repair,Khagaria,2,4.8,3623,1,112358.44
17683,Restaurant,Khagaria,1,5.0,1500,0,79909.18
17684,Boutique,Saharsa,4,3.6,539,0,20048.77
17685,Auto Repair,Begusarai,1,3.3,4004,0,101188.61
17686,Boutique,Meerut,4,3.5,4992,0,117163.21
17687,Auto Repair,Mansi,1,3.9,1939,0,56019.69
17688,Bookstore,Saharsa,3,3.5,4510,0,96374.14
17689,Pet Store,Khagaria,1,4.4,54,0,44523.16
17690,Hair Salon,Meerut,3,3.7,1631,1,79200.95
17691,Pet Store,Saharsa,4,4.8,137,1,49823.31
17692,Bookstore,Meerut,3,4.0,3804,0,90520.8
17693,Plumber,Khagaria,3,4.1,2800,0,94418.05
17694,Bakery,Meerut,4,3.5,125,0,26456.88
17695,Hair Salon,Saharsa,2,4.8,1706,0,71701.4
17696,Bookstore,Saharsa,2,4.3,2920,1,84626.12
17697,Bakery,Khagaria,3,3.6,1226,1,61864.99
17698,Boutique,Mansi,3,3.2,688,1,54804.37
17699,Gym,Begusarai,4,4.2,527,0,70486.61
17700,Hair Salon,Khagaria,4,3.9,561,0,37884.04
17701,Plumber,Khagaria,4,4.2,2876,0,86767.66
17702,Coffee Shop,Begusarai,2,4.0,4160,0,102843.99
17703,Bookstore,Saharsa,3,4.9,3941,0,121040.13
17704,Plumber,Meerut,4,3.7,1186,0,63198.68
17705,Coffee Shop,Khagaria,1,3.5,292,1,33328.61
17706,Restaurant,Meerut,2,2.6,2059,1,57787.32
17707,Bakery,Khagaria,1,4.6,1302,0,77373.77
17708,Auto Repair,Saharsa,4,5.0,4482,1,127367.18
17709,Hair Salon,Saharsa,1,4.2,3296,1,102133.45
17710,Bookstore,Mansi,3,4.2,2284,0,72239.88
17711,Bakery,Mansi,1,3.8,610,0,43777.45
17712,Auto Repair,Begusarai,1,3.8,4337,0,104061.86
17713,Auto Repair,Begusarai,3,4.1,2085,1,83273.12
17714,Plumber,Begusarai,1,4.6,3211,1,93416.65
17715,Bookstore,Meerut,4,3.8,4685,0,109943.59
17716,Boutique,Mansi,3,5.0,1570,0,72768.99
17717,Hair Salon,Khagaria,3,3.6,3490,1,88669.14
17718,Pet Store,Begusarai,1,4.1,3892,1,98801.74
17719,Boutique,Khagaria,2,4.2,4547,0,113787.86
17720,Boutique,Begusarai,1,4.8,134,0,34992.78
17721,Pet Store,Khagaria,3,4.9,541,1,57366.38
17722,Restaurant,Begusarai,4,4.5,1594,0,67355.48
17723,Restaurant,Meerut,4,4.1,1849,0,45267.67
17724,Hair Salon,Khagaria,1,4.4,2888,0,86431.46
17725,Restaurant,Mansi,3,4.5,4038,1,121795.18
17726,Plumber,Saharsa,1,4.8,2902,1,112267.34
17727,Coffee Shop,Saharsa,4,3.9,3272,0,76931.31
17728,Hair Salon,Mansi,3,3.8,1611,0,69314.93
17729,Boutique,Saharsa,3,3.8,2697,0,93411.76
17730,Pet Store,Begusarai,2,4.4,2137,1,50182.53
17731,Restaurant,Meerut,4,3.9,2217,1,71555.98
17732,Bookstore,Mansi,1,4.2,2311,0,101176.04
17733,Restaurant,Begusarai,4,4.4,4999,1,111870.93
17734,Boutique,Saharsa,2,4.3,1320,0,74116.51
17735,Coffee Shop,Khagaria,2,3.4,3356,0,82334.9
17736,Bakery,Khagaria,4,3.5,2108,0,67819.94
17737,Pet Store,Mansi,2,3.8,2726,0,81112.48
17738,Bookstore,Begusarai,3,3.7,550,1,62682.56
17739,Bookstore,Saharsa,3,4.0,813,1,65282.23
17740,Pet Store,Khagaria,2,3.9,503,0,45543.62
17741,Boutique,Begusarai,4,4.1,2363,1,67731.68
17742,Plumber,Mansi,2,4.0,1919,0,62126.74
17743,Auto Repair,Saharsa,3,3.9,1538,1,54727.95
17744,Auto Repair,Saharsa,2,2.9,4203,0,82511.67
17745,Pet Store,Khagaria,2,3.2,1586,1,60382.38
17746,Coffee Shop,Meerut,3,4.0,2247,1,69929.78
17747,Plumber,Saharsa,3,4.1,886,1,54445.24
17748,Bakery,Mansi,3,3.5,3841,0,89941.8
17749,Auto Repair,Meerut,4,4.1,2060,1,67661.2
17750,Auto Repair,Mansi,1,3.1,170,1,38137.04
17751,Gym,Khagaria,1,3.6,4800,0,105338.65
17752,Auto Repair,Khagaria,1,3.9,2583,1,79362.21
17753,Auto Repair,Saharsa,3,4.4,1700,0,78494.34
17754,Coffee Shop,Saharsa,3,4.7,3284,0,86399.93
17755,Bookstore,Meerut,2,4.0,3789,0,98762.15
17756,Bookstore,Begusarai,1,3.8,1273,0,43818.36
17757,Bookstore,Mansi,2,3.4,1117,0,51140.65
17758,Pet Store,Khagaria,1,4.1,506,0,52748.68
17759,Restaurant,Mansi,1,3.9,1606,1,73332.59
17760,Boutique,Begusarai,3,4.3,3593,1,99434.89
17761,Plumber,Begusarai,3,4.3,3337,0,94405.03
17762,Auto Repair,Khagaria,4,4.6,2245,0,81379.23
17763,Bakery,Meerut,2,5.0,4960,0,123748.53
17764,Pet Store,Saharsa,3,3.4,4164,1,96402.98
17765,Gym,Begusarai,4,4.5,1474,0,61899.1
17766,Pet Store,Meerut,3,4.0,3849,1,103235.87
17767,Gym,Meerut,4,4.4,525,0,52308.09
17768,Coffee Shop,Mansi,1,3.2,2848,0,63197.16
17769,Boutique,Meerut,3,3.7,3573,0,93533.23
17770,Plumber,Khagaria,4,4.1,1756,0,72982.22
17771,Gym,Mansi,4,3.7,4931,0,106289.83
17772,Restaurant,Meerut,3,4.0,4262,0,101108.11
17773,Pet Store,Mansi,1,3.0,1007,0,49121.09
17774,Auto Repair,Begusarai,1,4.6,1504,0,58464.94
17775,Boutique,Khagaria,3,4.7,2621,1,87794.59
17776,Bakery,Begusarai,3,5.0,2329,0,65145.84
17777,Auto Repair,Saharsa,2,4.7,2280,1,115080.21
17778,Gym,Saharsa,3,3.2,2850,1,69774.18
17779,Pet Store,Khagaria,3,5.0,4090,0,102671.34
17780,Boutique,Begusarai,3,4.1,3521,0,81822.49
17781,Gym,Mansi,1,4.7,2613,1,79221.65
17782,Plumber,Khagaria,3,4.3,882,1,67388.61
17783,Bakery,Begusarai,3,3.8,568,0,46307.66
17784,Pet Store,Saharsa,3,4.3,1895,0,73386.98
17785,Bookstore,Khagaria,2,4.2,3580,1,115794.54
17786,Auto Repair,Saharsa,3,4.7,1273,0,69051.5
17787,Gym,Meerut,4,4.7,3455,0,114834.1
17788,Coffee Shop,Meerut,4,3.6,4242,1,111005.84
17789,Hair Salon,Meerut,2,3.7,1252,0,50273.97
17790,Plumber,Saharsa,1,3.6,393,0,22716.38
17791,Gym,Begusarai,4,4.5,4445,1,126668.33
17792,Auto Repair,Saharsa,4,4.9,1897,0,75610.74
17793,Auto Repair,Begusarai,4,4.0,2750,1,99247.49
17794,Hair Salon,Khagaria,3,4.1,1548,1,54487.71
17795,Hair Salon,Begusarai,1,4.3,56,1,39028.69
17796,Boutique,Meerut,4,5.0,1307,1,62469.77
17797,Auto Repair,Mansi,1,3.5,3326,1,98700.03
17798,Gym,Saharsa,2,4.1,1482,0,78978.47
17799,Coffee Shop,Begusarai,2,4.3,1094,0,55397.48
17800,Hair Salon,Mansi,2,3.8,856,1,58832.49
17801,Bakery,Begusarai,3,4.1,4143,0,73926.38
17802,Auto Repair,Meerut,4,3.5,4378,0,112063.78
17803,Hair Salon,Mansi,3,3.9,1670,1,71120.0
17804,Bakery,Khagaria,2,3.7,894,0,59277.85
17805,Hair Salon,Meerut,2,4.2,2615,1,87456.64
17806,Hair Salon,Khagaria,4,4.0,2437,1,82934.67
17807,Bakery,Meerut,3,3.7,308,1,32209.5
17808,Plumber,Meerut,2,4.6,4047,1,119242.38
17809,Gym,Khagaria,3,3.3,3666,1,105030.62
17810,Boutique,Khagaria,3,3.5,962,0,49184.46
17811,Pet Store,Khagaria,1,4.5,3648,0,93181.05
17812,Plumber,Saharsa,3,2.7,1271,0,57955.32
17813,Boutique,Meerut,1,3.8,1232,0,60548.21
17814,Bakery,Mansi,3,3.3,2578,0,69335.74
17815,Auto Repair,Mansi,4,4.7,1353,0,81842.05
17816,Gym,Begusarai,4,3.9,4908,0,122232.27
17817,Boutique,Mansi,2,4.4,1998,0,73284.42
17818,Hair Salon,Meerut,4,4.1,4584,0,109201.01
17819,Pet Store,Begusarai,2,3.7,2324,1,60284.75
17820,Bookstore,Saharsa,1,3.4,680,1,41941.7
17821,Plumber,Begusarai,1,4.9,1116,0,63524.4
17822,Restaurant,Mansi,4,4.8,3063,1,101231.56
17823,Plumber,Meerut,1,3.1,3205,0,68415.76
17824,Bakery,Meerut,4,3.7,1513,1,80947.17
17825,Plumber,Meerut,2,3.9,3282,1,90939.36
17826,Restaurant,Begusarai,4,3.3,3684,0,72127.25
17827,Bookstore,Khagaria,2,3.8,2137,0,86032.02
17828,Restaurant,Mansi,2,4.5,3847,1,100133.79
17829,Hair Salon,Meerut,3,5.0,4273,1,118304.56
17830,Boutique,Meerut,1,4.7,498,1,48377.06
17831,Restaurant,Khagaria,2,5.0,1791,1,94807.15
17832,Coffee Shop,Begusarai,4,3.6,4405,1,96320.94
17833,Hair Salon,Khagaria,3,5.0,1710,0,69966.23
17834,Bookstore,Meerut,1,4.3,3757,0,81313.05
17835,Boutique,Meerut,1,4.4,1086,0,61367.33
17836,Bakery,Meerut,2,4.4,3166,0,84684.92
17837,Restaurant,Mansi,4,4.2,2489,0,82798.69
17838,Plumber,Khagaria,2,4.1,2642,0,70530.02
17839,Bookstore,Saharsa,4,4.5,1415,0,58361.93
17840,Restaurant,Meerut,2,4.0,1469,1,72059.9
17841,Boutique,Begusarai,1,4.0,3351,0,83455.03
17842,Restaurant,Meerut,2,4.4,694,0,56661.57
17843,Auto Repair,Mansi,2,4.3,4989,0,117258.4
17844,Bakery,Begusarai,4,4.2,1716,1,64863.23
17845,Boutique,Mansi,1,4.3,1650,0,61335.2
17846,Bookstore,Begusarai,4,4.5,3923,1,99438.76
17847,Boutique,Meerut,1,4.3,3292,1,92297.3
17848,Restaurant,Saharsa,2,4.1,3733,1,104006.1
17849,Gym,Saharsa,2,4.4,101,1,56302.56
17850,Auto Repair,Mansi,3,4.4,3309,0,111035.91
17851,Coffee Shop,Begusarai,1,3.9,1603,0,49780.23
17852,Bookstore,Mansi,1,3.9,2537,0,75017.09
17853,Bakery,Saharsa,2,3.3,1721,0,72323.62
17854,Plumber,Mansi,2,3.6,3120,1,66178.01
17855,Gym,Mansi,3,5.0,4918,0,124215.55
17856,Restaurant,Khagaria,2,3.7,4637,0,126394.29
17857,Restaurant,Mansi,4,4.8,2398,0,86562.31
17858,Pet Store,Mansi,4,4.6,2121,0,75452.02
17859,Bakery,Meerut,1,4.6,4332,1,82634.93
17860,Bakery,Begusarai,2,4.1,2806,0,72669.04
17861,Auto Repair,Mansi,4,3.0,963,0,71014.49
17862,Hair Salon,Begusarai,4,4.5,2698,0,93406.27
17863,Gym,Meerut,4,4.8,1352,0,75887.66
17864,Coffee Shop,Khagaria,3,4.2,3546,0,116265.11
17865,Bakery,Begusarai,4,3.7,1869,1,66601.06
17866,Bakery,Khagaria,3,4.1,4063,1,88767.61
17867,Auto Repair,Begusarai,4,4.4,4668,0,105473.21
17868,Boutique,Khagaria,3,4.1,149,1,54982.49
17869,Bookstore,Begusarai,4,4.4,3552,1,85670.88
17870,Hair Salon,Begusarai,4,3.7,3858,0,105866.02
17871,Hair Salon,Meerut,1,5.0,2542,0,85782.06
17872,Gym,Khagaria,1,4.8,4247,0,118915.8
17873,Bookstore,Mansi,2,3.9,2654,0,75603.82
17874,Coffee Shop,Saharsa,3,4.1,2046,0,61184.97
17875,Coffee Shop,Khagaria,1,4.5,1545,1,88356.91
17876,Boutique,Begusarai,4,3.9,1104,0,65216.86
17877,Plumber,Khagaria,4,4.8,1852,1,73702.9
17878,Coffee Shop,Khagaria,4,4.2,2702,0,84605.62
17879,Coffee Shop,Khagaria,4,3.7,3371,0,93897.2
17880,Coffee Shop,Saharsa,2,5.0,640,0,50245.19
17881,Coffee Shop,Mansi,4,4.4,1699,0,86212.44
17882,Pet Store,Khagaria,2,4.5,965,0,61445.45
17883,Bakery,Saharsa,3,5.0,3056,1,88017.0
17884,Pet Store,Begusarai,2,4.0,2320,1,85145.93
17885,Coffee Shop,Mansi,2,4.4,4728,1,120619.4
17886,Auto Repair,Meerut,2,3.7,3036,1,70106.46
17887,Restaurant,Begusarai,3,4.3,364,1,37999.86
17888,Plumber,Khagaria,2,3.6,223,0,32515.13
17889,Pet Store,Begusarai,4,4.4,2594,1,84212.49
17890,Hair Salon,Meerut,2,3.1,3186,0,74942.34
17891,Boutique,Begusarai,4,4.4,2867,0,100701.46
17892,Bakery,Meerut,4,3.9,1245,0,47113.39
17893,Auto Repair,Begusarai,3,3.5,4541,0,125150.73
17894,Auto Repair,Khagaria,3,3.6,1602,1,57621.91
17895,Boutique,Saharsa,2,4.3,786,1,71307.78
17896,Restaurant,Mansi,2,4.1,1012,0,53983.9
17897,Gym,Begusarai,2,4.5,2363,1,90009.02
17898,Plumber,Saharsa,3,5.0,4576,1,135323.17
17899,Bakery,Mansi,3,3.8,2075,1,88660.03
17900,Gym,Khagaria,3,3.3,1384,1,52610.31
17901,Auto Repair,Meerut,1,4.3,485,0,49710.99
17902,Hair Salon,Saharsa,1,3.6,3429,1,88055.3
17903,Restaurant,Mansi,2,3.6,2265,1,78414.77
17904,Coffee Shop,Khagaria,2,4.0,3928,0,86128.21
17905,Auto Repair,Meerut,4,3.8,3509,0,80904.96
17906,Coffee Shop,Begusarai,4,4.0,3900,1,101048.05
17907,Pet Store,Saharsa,4,3.9,2738,0,80379.75
17908,Restaurant,Khagaria,2,4.3,4559,0,112564.1
17909,Hair Salon,Mansi,1,3.8,2215,0,65973.56
17910,Restaurant,Saharsa,1,4.0,1754,1,71309.69
17911,Bakery,Mansi,3,3.8,2045,0,65796.0
17912,Bookstore,Meerut,2,4.4,1604,0,80167.56
17913,Bakery,Saharsa,4,4.5,2619,0,85042.06
17914,Hair Salon,Meerut,4,5.0,4782,0,118363.06
17915,Hair Salon,Saharsa,3,3.7,1737,1,72010.62
17916,Auto Repair,Saharsa,1,4.3,530,1,72170.95
17917,Hair Salon,Mansi,4,4.5,1783,0,68954.39
17918,Pet Store,Meerut,1,4.6,4044,1,110036.68
17919,Boutique,Mansi,1,4.1,3927,1,117868.19
17920,Bakery,Mansi,1,3.4,3266,0,82343.38
17921,Gym,Begusarai,4,3.8,2980,1,82179.12
17922,Pet Store,Saharsa,2,4.1,4945,1,124709.13
17923,Bookstore,Begusarai,4,4.7,3438,0,115622.01
17924,Boutique,Meerut,2,3.7,1938,1,62805.18
17925,Hair Salon,Meerut,4,4.5,3425,0,93779.63
17926,Restaurant,Meerut,1,4.6,4477,0,119284.77
17927,Boutique,Meerut,3,3.9,3938,1,109258.05
17928,Pet Store,Saharsa,3,4.0,4725,0,110390.03
17929,Hair Salon,Begusarai,1,4.2,567,0,46435.98
17930,Bookstore,Meerut,1,3.8,1412,0,72397.58
17931,Auto Repair,Meerut,4,4.3,4536,0,97035.55
17932,Hair Salon,Begusarai,4,3.9,365,0,54081.79
17933,Bookstore,Khagaria,4,4.7,2887,1,92464.86
17934,Gym,Saharsa,4,4.2,2692,1,89741.5
17935,Restaurant,Meerut,2,3.8,1406,0,55343.76
17936,Gym,Begusarai,3,4.9,3765,1,113009.31
17937,Bookstore,Begusarai,3,4.4,3128,0,83789.1
17938,Bakery,Saharsa,1,3.6,800,0,50806.74
17939,Auto Repair,Khagaria,2,4.5,262,0,57569.62
17940,Gym,Saharsa,3,4.7,795,0,48758.7
17941,Restaurant,Saharsa,2,3.4,4581,0,101839.56
17942,Coffee Shop,Begusarai,4,3.3,2637,1,79484.07
17943,Restaurant,Mansi,2,3.6,3277,1,64591.16
17944,Auto Repair,Khagaria,1,3.5,2144,1,67236.58
17945,Plumber,Begusarai,3,4.2,1787,0,67446.25
17946,Auto Repair,Mansi,1,3.6,4079,0,94926.14
17947,Hair Salon,Mansi,1,4.1,2415,1,94678.53
17948,Restaurant,Mansi,3,3.9,1158,0,57806.3
17949,Auto Repair,Saharsa,2,3.7,2811,0,71118.63
17950,Bakery,Khagaria,2,4.1,2803,0,98511.84
17951,Auto Repair,Saharsa,1,4.2,2187,0,69105.62
17952,Auto Repair,Mansi,3,4.4,4824,0,113493.05
17953,Hair Salon,Mansi,1,4.7,463,0,39347.37
17954,Gym,Mansi,2,4.1,2789,0,79595.2
17955,Hair Salon,Khagaria,2,4.2,3409,0,94692.64
17956,Pet Store,Begusarai,2,4.6,2438,0,78668.12
17957,Pet Store,Begusarai,1,4.3,1555,1,88273.16
