interaction_id,user_id,business_id,timestamp,distance_km,interaction_type,time_spent_sec,conversion_target
908034,53772,13016,2024-03-01 22:52:40,7.1,view,438,0
908035,51560,14916,2024-06-06 02:03:15,0.1,view,284,0
908036,57677,10779,2024-03-01 12:05:04,0.1,purchase,389,1
908037,57411,18686,2024-07-24 14:24:33,3.8,review,137,0
908038,50780,19201,2024-01-20 17:27:37,4.4,purchase,548,1
908039,55196,16794,2024-03-20 08:42:49,13.1,click,335,0
908040,50336,10731,2024-01-16 03:46:39,0.6,visit,481,1
908041,50723,19182,2024-01-30 18:42:15,1.4,visit,517,1
908042,56137,12464,2024-10-07 14:48:24,0.8,purchase,28,1
908043,59619,19259,2024-09-12 09:16:35,0.1,view,31,0
908044,58239,10430,2024-10-10 22:32:37,0.1,visit,177,1
908045,54141,14976,2024-12-26 18:20:51,9.4,review,89,0
908046,50636,13353,2024-01-04 02:55:17,11.2,visit,411,1
908047,57831,15726,2024-06-02 13:33:08,8.9,view,495,0
908048,52778,14844,2024-12-20 04:08:40,4.4,click,312,1
908049,52013,19476,2024-01-02 21:51:24,6.1,review,215,0
908050,51620,18129,2024-04-21 04:41:36,4.6,click,522,0
908051,53070,15807,2024-11-26 20:24:52,5.3,click,50,0
908052,56246,15488,2024-02-16 20:28:20,4.0,visit,436,1
908053,59550,16883,2024-09-30 17:32:49,3.5,purchase,319,1
908054,50474,19387,2024-02-23 19:00:58,5.1,view,450,0
908055,55747,11215,2024-10-11 08:18:07,8.7,view,382,0
908056,58479,17754,2024-04-09 15:38:07,6.9,view,499,0
908057,50146,19017,2024-01-21 12:47:34,0.1,view,554,0
908058,55427,17876,2024-09-04 22:15:22,2.5,visit,78,1
908059,54098,12825,2024-03-05 13:17:28,3.8,purchase,341,1
908060,54958,11769,2024-08-30 03:52:11,3.6,view,69,0
908061,55714,19669,2024-03-01 08:27:54,0.1,purchase,75,1
908062,56060,15300,2024-09-12 19:50:28,0.1,click,383,0
908063,56758,17640,2024-03-20 14:46:03,5.5,view,131,0
908064,52587,13878,2024-04-06 08:17:52,10.6,click,344,0
908065,54581,17029,2024-10-02 22:59:17,7.3,view,545,0
908066,51824,15787,2024-10-23 11:08:30,0.1,view,481,0
908067,50216,10759,2024-08-13 13:02:33,12.4,view,143,0
908068,56780,17527,2024-07-29 05:47:33,2.6,view,246,0
908069,56664,12064,2024-09-22 22:13:32,12.3,review,586,0
908070,55016,10015,2024-03-21 21:58:37,5.8,visit,308,1
908071,53333,19248,2024-04-05 09:03:26,9.7,visit,481,1
908072,52157,16073,2024-11-15 03:54:17,6.9,click,210,0
908073,51994,18066,2024-06-10 10:05:45,5.2,review,581,0
908074,57024,11658,2024-12-07 08:31:07,0.1,visit,76,1
908075,57613,14253,2024-09-05 12:12:11,0.1,click,402,0
908076,58168,10277,2024-03-18 10:16:01,1.3,view,535,0
908077,50903,11645,2024-02-20 08:51:22,0.1,purchase,152,1
908078,56492,18801,2024-03-31 02:32:22,4.3,view,391,0
908079,59912,17024,2024-05-11 01:18:02,7.4,click,200,0
908080,51802,13068,2024-08-20 06:45:43,10.0,click,560,0
908081,57419,17128,2024-03-16 09:20:17,1.8,visit,271,1
908082,51673,17791,2024-10-14 04:09:39,7.7,purchase,307,1
908083,55158,15644,2024-06-27 05:02:48,4.7,view,524,0
908084,51627,15010,2024-11-12 16:53:13,4.5,view,112,0
908085,53688,19567,2024-04-22 17:51:35,6.1,view,167,0
908086,57342,10909,2024-05-11 15:04:54,12.1,visit,53,1
908087,57931,16700,2024-11-03 14:48:26,5.0,view,323,0
908088,52468,11229,2024-05-24 06:54:57,0.4,visit,535,1
908089,50335,15893,2024-07-02 11:26:26,0.6,click,223,0
908090,58205,10795,2024-01-03 13:43:29,1.0,purchase,387,1
908091,57231,16822,2024-12-21 12:08:04,9.0,purchase,151,1
908092,51575,17401,2024-05-28 06:01:17,7.2,purchase,365,1
908093,56043,18159,2024-01-07 11:20:53,8.6,view,516,0
908094,50044,14799,2024-10-09 05:24:17,10.0,visit,511,1
908095,51111,14581,2024-08-08 03:34:21,0.2,view,52,0
908096,58923,15741,2024-08-23 20:08:56,0.1,view,187,0
908097,51414,17338,2024-05-05 12:44:38,5.9,visit,177,1
908098,56634,18539,2024-10-05 18:28:02,6.3,purchase,101,1
908099,51538,16831,2024-02-29 09:19:38,0.5,click,543,0
908100,55350,10968,2024-02-11 18:42:45,8.5,review,160,0
908101,57461,13027,2024-03-23 17:24:49,3.6,visit,139,1
908102,54008,11270,2024-03-22 16:33:09,0.1,view,349,0
908103,53391,18728,2024-06-24 08:37:14,2.3,view,395,0
908104,51157,19334,2024-04-18 15:42:29,2.7,visit,333,1
908105,53115,16516,2024-03-31 19:41:22,0.3,view,248,0
908106,55361,15216,2024-02-12 07:45:23,8.0,purchase,304,1
908107,57298,12957,2024-01-02 02:53:50,2.2,view,271,0
908108,56093,16256,2024-08-14 18:11:35,8.5,purchase,70,1
908109,53825,18548,2024-05-14 06:29:00,2.4,visit,443,1
908110,51104,19454,2024-03-22 23:53:40,4.5,view,513,0
908111,55920,18457,2024-01-17 19:12:34,6.7,visit,39,1
908112,55982,18407,2024-06-23 06:29:24,7.3,purchase,360,1
908113,59805,11211,2024-02-02 01:07:22,3.9,purchase,18,1
908114,58525,17551,2024-10-07 16:46:16,11.0,visit,569,1
908115,57000,18173,2024-11-05 21:04:43,2.3,view,328,0
908116,51651,19915,2024-09-21 23:05:48,6.4,view,455,0
908117,54669,12058,2024-11-04 11:37:01,7.5,view,87,0
908118,54797,19332,2024-06-27 01:07:04,1.8,purchase,83,1
908119,56067,12526,2024-04-02 03:14:38,4.0,view,229,0
908120,53745,11838,2024-12-10 15:49:18,8.3,visit,254,1
908121,52806,13446,2024-04-08 09:17:13,0.1,visit,324,1
908122,59922,10054,2024-06-08 07:42:13,4.9,view,187,0
908123,57898,13423,2024-02-18 01:22:21,1.1,view,237,0
908124,59413,18060,2024-01-25 14:30:47,0.1,view,218,0
908125,50444,17828,2024-02-07 21:54:00,10.2,view,226,0
908126,58111,15233,2024-10-26 18:36:52,10.4,click,219,0
908127,57691,19781,2024-02-21 04:00:31,1.0,click,34,0
908128,56004,15257,2024-03-07 21:58:22,4.1,visit,411,1
908129,50795,19237,2024-03-22 02:37:52,10.7,purchase,21,1
908130,51309,16658,2024-01-23 09:09:34,1.2,review,578,0
908131,58599,15277,2024-02-01 17:54:11,0.1,visit,530,1
908132,50454,17559,2024-11-04 10:36:05,9.9,view,203,0
908133,53069,10602,2024-04-28 04:03:24,12.6,view,319,0
908134,51931,16959,2024-06-13 07:24:47,0.1,visit,359,1
908135,51403,13921,2024-07-20 08:38:57,0.2,view,327,0
908136,54113,10698,2024-05-16 11:16:15,0.1,click,301,0
908137,55769,15473,2024-06-12 03:49:07,6.8,visit,228,1
908138,56061,16923,2024-08-13 09:37:33,9.8,visit,426,1
908139,59036,18904,2024-02-02 01:26:03,10.2,click,239,0
908140,57134,14664,2024-05-02 03:04:23,1.9,visit,475,1
908141,57577,15578,2024-04-21 22:49:54,6.3,purchase,308,1
908142,58454,12961,2024-06-29 19:09:56,2.5,view,233,0
908143,59364,11088,2024-07-16 15:18:50,4.0,click,267,0
908144,59939,16491,2024-08-22 01:29:27,0.1,visit,175,1
908145,51603,11727,2024-10-01 02:12:27,5.7,click,373,0
908146,55403,15798,2024-01-12 13:51:33,3.7,visit,14,1
908147,57240,16363,2024-04-04 13:02:19,0.1,click,333,0
908148,55607,14052,2024-03-05 21:46:22,0.3,view,114,0
908149,52164,12511,2024-12-04 15:44:21,2.5,view,283,0
908150,52942,11911,2024-08-22 14:19:31,16.6,view,101,0
908151,54218,11454,2024-07-06 15:33:43,0.1,view,326,0
908152,58358,10385,2024-02-21 04:53:16,3.1,view,593,0
908153,55039,16864,2024-02-21 07:41:31,2.8,view,6,0
908154,56591,13409,2024-07-01 22:59:40,5.3,click,321,0
908155,56713,14564,2024-06-22 14:47:28,4.4,view,8,0
908156,58786,18418,2024-07-15 16:15:06,2.3,visit,496,1
908157,55227,17589,2024-08-26 08:03:19,14.7,visit,107,1
908158,52121,18572,2024-03-23 10:44:12,9.4,view,124,0
908159,54310,18334,2024-01-09 03:21:35,7.9,view,93,0
908160,55453,14489,2024-08-09 18:14:20,7.2,view,23,0
908161,55490,18137,2024-11-11 01:39:18,6.4,view,108,0
908162,59866,15020,2024-09-15 22:55:33,0.1,view,359,0
908163,54887,17553,2024-11-25 18:31:04,5.3,purchase,364,1
908164,50425,16423,2024-01-29 06:44:26,3.8,click,334,0
908165,56498,19253,2024-01-13 04:47:34,8.1,view,579,0
908166,55191,16681,2024-07-04 08:45:02,0.1,view,241,0
908167,58360,16795,2024-01-25 06:55:30,7.9,purchase,512,1
908168,58248,18113,2024-11-10 21:54:02,9.6,visit,217,1
908169,57354,12147,2024-11-26 01:29:22,6.4,review,300,0
908170,53400,11866,2024-04-17 15:25:26,1.8,click,569,0
908171,57878,11799,2024-06-20 04:14:44,0.6,visit,525,1
908172,50714,15708,2024-08-14 16:26:29,8.5,view,268,0
908173,50511,18589,2024-09-15 18:35:51,5.4,visit,93,1
908174,58774,19274,2024-01-27 13:26:09,4.0,review,293,0
908175,51209,14460,2024-01-19 22:39:21,1.8,visit,376,1
908176,55504,17667,2024-02-06 10:33:34,4.0,view,484,0
908177,56850,15356,2024-03-10 20:43:38,2.6,purchase,180,1
908178,51768,16902,2024-05-18 06:08:43,3.9,view,283,0
908179,58215,16888,2024-02-06 23:15:35,0.1,view,87,0
908180,52047,16094,2024-11-23 20:11:31,0.6,purchase,168,1
908181,55373,17331,2024-03-09 01:13:55,8.5,purchase,515,1
908182,52775,17001,2024-12-17 13:16:05,7.4,review,372,0
908183,54038,17975,2024-03-01 14:01:25,1.0,view,570,0
908184,59211,19998,2024-03-07 16:13:33,14.5,view,550,0
908185,55692,11918,2024-05-16 10:07:42,4.5,view,264,0
908186,51497,18095,2024-10-18 12:27:24,10.4,view,541,0
908187,50247,16956,2024-10-04 03:13:18,8.3,click,375,0
908188,51254,19652,2024-01-25 07:43:06,8.8,click,436,0
908189,59585,10567,2024-08-04 04:33:58,0.1,purchase,431,1
908190,57091,18939,2024-07-09 12:15:34,6.5,view,175,0
908191,59775,16339,2024-12-13 05:29:58,2.5,click,278,0
908192,54839,12062,2024-07-13 10:18:49,5.5,click,413,0
908193,57823,13951,2024-07-19 16:06:20,14.9,view,419,0
908194,58145,16620,2024-07-13 16:42:38,4.6,click,353,1
908195,54917,13329,2024-04-24 18:47:36,12.4,visit,356,1
908196,58165,14562,2024-08-26 15:57:32,0.1,view,125,0
908197,59170,15847,2024-08-26 23:51:29,5.7,purchase,328,1
908198,56329,11128,2024-04-15 08:50:13,0.1,visit,204,1
908199,55577,13037,2024-04-15 18:22:09,11.2,view,54,0
908200,50935,14716,2024-02-14 18:35:36,0.1,view,304,0
908201,53380,15483,2024-08-02 12:01:35,4.1,view,153,0
908202,56700,11959,2024-02-08 00:04:51,6.0,purchase,592,1
908203,57067,19252,2024-01-18 23:53:31,0.1,view,323,0
908204,53397,14524,2024-05-13 18:46:19,12.9,view,112,0
908205,59806,15776,2024-08-15 00:01:26,0.1,view,546,0
908206,55822,18868,2024-09-24 02:02:10,12.7,view,554,0
908207,55674,19835,2024-02-03 08:04:20,11.3,purchase,144,1
908208,59512,17347,2024-06-16 03:18:45,4.6,purchase,567,1
908209,52009,17893,2024-07-30 12:49:24,5.3,click,526,1
908210,59147,14595,2024-08-12 00:19:32,2.1,click,281,0
908211,57070,13380,2024-03-08 01:51:17,9.7,view,259,0
908212,56571,16769,2024-11-24 08:12:11,10.1,visit,516,1
908213,58550,12253,2024-01-27 01:49:45,0.1,visit,148,1
908214,59204,17871,2024-09-18 20:37:56,8.6,click,183,1
908215,50178,13769,2024-01-20 01:04:33,0.1,click,556,0
908216,53871,16055,2024-06-03 08:48:33,4.1,view,223,0
908217,56541,18448,2024-04-29 14:58:56,5.6,click,463,0
908218,54231,17003,2024-03-18 12:43:15,0.1,click,247,1
908219,54843,19475,2024-04-19 02:36:30,0.1,view,193,0
908220,54740,19092,2024-03-10 23:02:09,6.4,view,441,0
908221,50004,11895,2024-04-26 20:42:38,13.5,view,57,1
908222,51138,16763,2024-11-09 09:17:42,2.6,view,144,0
908223,51065,18255,2024-01-17 05:32:05,0.1,view,176,0
908224,51593,11931,2024-08-18 04:42:18,0.1,view,397,0
908225,54210,16385,2024-07-08 08:24:10,9.1,view,426,0
908226,53281,17463,2024-04-16 13:40:21,0.1,review,258,1
908227,58932,16970,2024-08-02 07:13:32,2.0,purchase,539,1
908228,53798,16873,2024-08-09 20:15:26,9.3,visit,592,1
908229,58134,16115,2024-11-26 08:04:35,8.2,visit,57,1
908230,54033,10735,2024-05-09 15:55:38,13.3,visit,154,1
908231,56700,16050,2024-04-15 17:42:33,5.6,visit,515,1
908232,51577,14219,2024-06-03 22:48:46,0.5,view,223,0
908233,54210,18075,2024-10-28 09:44:52,10.6,visit,75,1
908234,55691,13725,2024-04-19 08:34:13,10.8,click,62,0
908235,59535,16707,2024-10-07 13:17:39,2.5,click,385,1
908236,50857,14355,2024-08-04 02:57:12,6.1,view,540,0
908237,55391,17404,2024-11-12 21:43:47,11.7,click,447,1
908238,54434,16201,2024-03-18 11:45:00,6.2,purchase,567,1
908239,51014,18562,2024-11-10 01:17:22,9.1,visit,532,1
908240,54313,17145,2024-07-12 02:07:48,11.9,purchase,276,1
908241,59788,14272,2024-02-16 15:57:10,4.6,click,470,0
908242,58722,19036,2024-01-09 16:07:08,5.4,visit,594,1
908243,55326,15227,2024-05-28 18:26:55,0.8,purchase,95,1
908244,58918,11239,2024-05-13 05:44:18,9.7,click,164,0
908245,55107,11772,2024-06-28 20:42:46,5.6,visit,89,1
908246,55857,12643,2024-05-02 23:39:12,14.9,view,392,0
908247,59131,12636,2024-10-31 09:31:38,7.1,visit,8,1
908248,50398,19782,2024-05-07 11:46:33,3.4,visit,487,1
908249,52435,16426,2024-06-20 09:10:05,12.4,view,439,0
908250,58047,16249,2024-09-03 05:26:20,1.5,visit,246,1
908251,51771,19562,2024-07-16 19:50:32,1.0,click,61,1
908252,51314,10928,2024-04-04 11:51:29,13.1,view,23,0
908253,59707,17402,2024-12-15 08:54:07,2.6,visit,487,1
908254,53958,17348,2024-06-20 11:16:47,0.1,view,197,0
908255,56418,14765,2024-12-08 07:25:26,10.8,purchase,25,1
908256,53975,19768,2024-11-28 02:24:28,18.3,click,10,1
908257,58621,13362,2024-07-06 14:16:39,7.4,purchase,204,1
908258,52130,12250,2024-09-25 06:57:52,10.6,view,265,0
908259,51425,10052,2024-09-04 22:10:55,21.0,click,19,1
908260,59395,15008,2024-01-10 05:37:49,10.2,click,378,1
908261,56401,19184,2024-03-13 21:31:17,5.1,view,68,0
908262,55466,17299,2024-06-02 17:56:50,1.3,visit,272,1
908263,57864,15281,2024-06-21 20:34:43,0.1,visit,429,1
908264,52607,10200,2024-08-31 22:24:31,2.2,view,379,0
908265,50387,19470,2024-04-08 05:20:49,6.2,visit,544,1
908266,58072,15565,2024-06-13 22:38:38,5.8,review,426,0
908267,55455,12689,2024-07-11 14:42:28,9.6,click,149,0
908268,52827,18500,2024-10-08 17:34:23,6.2,view,112,0
908269,52104,13473,2024-07-10 09:58:14,0.1,view,367,0
908270,52628,19798,2024-07-13 22:14:00,14.2,view,48,1
908271,57738,19031,2024-10-23 16:39:07,5.7,view,466,0
908272,55483,17209,2024-06-13 10:52:57,4.8,view,424,0
908273,51336,12590,2024-05-16 07:20:23,6.1,view,183,0
908274,54754,16859,2024-08-09 23:34:18,8.6,visit,26,1
908275,57580,16881,2024-12-26 06:09:42,12.1,click,115,1
908276,58234,18013,2024-11-19 15:19:15,11.4,view,54,1
908277,57876,14997,2024-07-01 04:18:22,11.1,visit,346,1
908278,51964,16678,2024-10-29 06:34:59,5.1,view,14,0
908279,51839,19566,2024-04-27 19:54:51,1.7,view,53,1
908280,51166,13180,2024-02-14 08:45:50,11.8,click,203,0
908281,58552,15979,2024-02-05 16:55:21,6.3,click,576,0
908282,56592,12162,2024-12-14 06:56:28,5.8,view,501,0
908283,55536,16804,2024-12-06 13:37:14,1.9,visit,272,1
908284,56303,11718,2024-03-20 17:59:41,0.1,click,493,0
908285,56344,10643,2024-06-11 10:05:55,3.1,review,267,0
908286,58783,16427,2024-05-23 06:36:29,12.0,view,304,0
908287,59240,18470,2024-11-21 05:43:50,0.1,view,145,1
908288,58264,19956,2024-03-15 18:23:58,8.3,view,332,0
908289,54212,16728,2024-08-23 13:44:03,10.3,purchase,485,1
908290,52216,13669,2024-05-06 13:26:52,4.4,visit,425,1
908291,51075,13754,2024-07-23 03:45:39,0.1,click,531,0
908292,53172,11125,2024-05-31 21:15:44,7.3,click,403,0
908293,57305,13302,2024-12-08 00:52:47,0.1,visit,94,1
908294,56105,12378,2024-12-27 10:01:20,5.6,visit,215,1
908295,55376,13329,2024-12-05 20:19:50,0.1,view,547,0
908296,52233,11208,2024-04-06 11:54:57,6.5,purchase,66,1
908297,50398,18416,2024-02-02 13:58:42,4.3,view,50,0
908298,51510,18019,2024-05-20 06:48:31,0.4,click,462,0
908299,54799,14293,2024-07-11 13:02:16,0.1,view,501,0
908300,59474,18801,2024-03-03 08:28:37,1.6,purchase,314,1
908301,55383,16709,2024-04-30 16:51:15,10.2,review,148,0
908302,55537,11389,2024-07-04 01:15:49,10.1,review,262,0
908303,56160,19142,2024-06-04 13:22:21,7.0,click,155,1
908304,54788,10323,2024-07-30 12:33:23,6.8,visit,154,1
908305,54453,10978,2024-08-04 05:02:32,11.2,purchase,127,1
908306,59494,11373,2024-12-28 09:02:26,0.1,view,399,0
908307,57542,11640,2024-04-24 21:23:35,0.1,review,254,0
908308,51427,18842,2024-02-10 20:29:51,2.3,purchase,337,1
908309,53336,13577,2024-10-27 23:57:20,10.1,purchase,299,1
908310,55618,12905,2024-09-08 01:55:26,8.1,visit,396,1
908311,58801,13122,2024-08-17 16:49:22,6.2,visit,172,1
908312,50295,17031,2024-02-07 03:46:05,1.8,view,553,0
908313,59645,12152,2024-05-04 17:34:30,15.1,review,312,0
908314,57260,18145,2024-06-19 12:05:06,3.1,view,150,0
908315,59131,15769,2024-01-26 08:06:29,6.4,review,73,1
908316,54538,19453,2024-01-06 00:01:36,9.4,purchase,143,1
908317,59581,16159,2024-03-06 18:11:17,6.7,visit,184,1
908318,55830,14044,2024-07-21 13:03:11,1.6,visit,556,1
908319,57840,14368,2024-04-29 04:57:05,0.8,purchase,418,1
908320,55017,12509,2024-10-07 04:29:21,9.1,view,478,0
908321,51269,17638,2024-03-20 13:32:15,1.7,purchase,228,1
908322,54652,10061,2024-06-29 04:00:38,1.9,click,313,0
908323,58071,16764,2024-07-27 07:41:30,14.4,click,399,0
908324,58221,14394,2024-11-14 08:22:19,10.9,view,77,0
908325,56824,14306,2024-05-17 07:21:03,10.5,click,535,0
908326,52561,13106,2024-08-03 11:34:47,0.1,view,361,0
908327,54203,13633,2024-04-29 07:11:06,6.3,view,414,0
908328,58843,19486,2024-09-09 17:04:58,3.5,view,186,0
908329,55919,13696,2024-02-17 18:37:00,4.1,view,549,0
908330,51879,14846,2024-04-27 07:19:01,14.1,view,420,0
908331,53256,13092,2024-12-31 20:20:56,3.5,view,201,0
908332,55806,18040,2024-09-27 02:50:15,7.2,purchase,38,1
908333,56725,17856,2024-08-20 14:26:24,10.3,view,119,0
908334,54213,11972,2024-06-07 15:01:27,8.1,visit,423,1
908335,55097,12331,2024-05-18 12:22:42,1.7,review,205,0
908336,53838,10047,2024-09-26 20:49:48,5.0,view,551,0
908337,50631,19851,2024-08-16 09:26:02,6.1,click,335,0
908338,56982,15853,2024-02-04 15:58:34,3.5,view,20,0
908339,53453,19067,2024-05-25 22:45:11,3.7,visit,367,1
908340,51126,14958,2024-09-19 12:06:01,11.0,visit,6,1
908341,57970,14900,2024-11-18 04:40:06,0.1,view,434,0
908342,50131,12120,2024-09-25 05:14:57,1.2,visit,33,1
908343,53029,16645,2024-02-20 09:29:27,3.7,view,415,0
908344,51002,14021,2024-10-02 08:32:10,8.7,visit,247,1
908345,57081,15150,2024-11-30 02:32:31,9.4,view,381,0
908346,57501,14633,2024-02-06 20:17:28,0.1,click,150,0
908347,56248,11653,2024-11-24 00:47:05,0.1,visit,357,1
908348,50715,13074,2024-07-06 19:08:51,5.2,view,293,0
908349,53288,18095,2024-07-17 08:10:12,2.2,visit,526,1
908350,53185,16720,2024-05-23 13:41:02,6.2,review,469,0
908351,51015,12607,2024-07-20 14:44:03,2.5,view,195,0
908352,52197,19666,2024-08-08 19:31:16,0.3,purchase,106,1
908353,56369,14629,2024-11-28 15:03:21,0.4,click,491,0
908354,59461,13391,2024-02-17 05:22:19,7.0,view,25,0
908355,53384,14843,2024-08-30 19:45:12,0.1,view,50,1
908356,51592,13088,2024-02-29 10:07:55,0.1,view,249,0
908357,50165,12317,2024-07-07 07:11:21,12.6,click,287,0
908358,58126,13918,2024-10-16 01:02:39,6.0,click,166,1
908359,55084,17400,2024-02-04 20:20:49,10.4,visit,480,1
908360,51674,16564,2024-06-12 22:43:20,0.1,click,134,0
908361,55398,10305,2024-05-07 21:53:30,5.7,view,353,0
908362,50901,19223,2024-06-23 09:15:19,5.5,view,233,0
908363,58841,18345,2024-09-11 16:22:16,5.2,view,406,0
908364,59914,13258,2024-10-15 00:16:26,6.9,purchase,573,1
908365,55188,13308,2024-11-11 11:37:40,6.1,click,228,0
908366,55166,10076,2024-11-03 09:30:34,3.0,view,517,0
908367,53679,15533,2024-04-19 22:41:24,0.7,view,40,0
908368,50160,19939,2024-08-31 22:28:44,7.0,view,210,0
908369,53257,18182,2024-04-16 14:43:09,12.2,visit,67,1
908370,57230,12895,2024-07-07 00:44:46,5.5,review,575,0
908371,59717,14973,2024-09-05 15:44:56,1.4,view,85,1
908372,50159,15246,2024-03-20 13:32:57,10.3,view,566,0
908373,55901,16901,2024-07-16 18:07:43,0.1,view,409,0
908374,59014,15163,2024-09-12 16:26:52,13.2,purchase,236,1
908375,51670,17134,2024-04-12 14:26:00,0.3,purchase,472,1
908376,54175,14237,2024-08-27 00:31:53,5.3,view,121,1
908377,50952,15831,2024-08-22 14:11:29,0.1,view,128,0
908378,54587,19100,2024-05-26 14:45:16,3.5,view,209,0
908379,55512,19192,2024-10-27 05:11:40,12.5,visit,529,1
908380,51384,11514,2024-02-19 15:00:40,1.1,view,29,0
908381,55485,10427,2024-09-13 18:06:35,6.0,click,304,0
908382,55706,11614,2024-05-12 10:47:07,3.3,view,379,0
908383,56675,19754,2024-12-31 09:59:01,0.1,purchase,522,1
908384,50516,11985,2024-10-14 14:05:28,0.8,view,293,0
908385,54873,17563,2024-06-04 01:51:02,8.2,purchase,572,1
908386,50904,10169,2024-08-20 16:45:55,6.4,view,41,1
908387,50233,12520,2024-09-17 10:50:32,6.8,view,121,0
908388,51729,12745,2024-02-27 03:19:13,8.4,click,458,1
908389,52029,14372,2024-02-15 04:17:01,2.7,purchase,237,1
908390,52489,17160,2024-08-13 03:28:44,9.3,click,588,0
908391,52876,13456,2024-10-03 21:19:26,7.8,visit,282,1
908392,50167,11418,2024-09-17 18:56:13,10.6,view,402,0
908393,58909,19967,2024-09-03 05:17:58,2.8,view,217,0
908394,53570,18468,2024-08-01 06:35:00,16.0,click,489,0
908395,53922,15153,2024-07-22 19:38:50,10.2,click,134,0
908396,57517,11558,2024-07-13 14:27:25,1.7,click,250,0
908397,59030,15928,2024-04-18 06:43:03,6.5,view,51,1
908398,57062,12188,2024-01-02 21:48:45,1.4,view,116,0
908399,54542,17060,2024-08-30 17:54:05,12.1,view,291,0
908400,54252,14969,2024-10-24 04:08:19,3.9,view,583,0
908401,56028,18038,2024-12-15 22:59:04,11.9,view,279,0
908402,52818,12794,2024-03-23 12:07:27,0.1,click,231,0
908403,55585,10671,2024-09-27 21:33:26,0.1,view,559,0
908404,59227,10069,2024-01-04 03:43:56,5.5,visit,230,1
908405,58576,10012,2024-07-05 07:34:41,0.1,view,368,0
908406,53491,18581,2024-12-22 19:58:06,0.2,visit,234,1
908407,51096,18865,2024-06-28 10:11:23,0.1,purchase,452,1
908408,55012,11012,2024-08-24 05:58:41,0.1,visit,49,1
908409,55149,19328,2024-10-03 20:47:02,0.1,click,124,0
908410,52593,13808,2024-11-13 12:29:24,5.2,purchase,385,1
908411,59884,19888,2024-09-26 16:58:31,7.4,purchase,472,1
908412,52262,13584,2024-11-03 11:31:54,3.9,view,205,0
908413,54366,19110,2024-05-19 12:00:01,11.2,click,139,1
908414,53661,11981,2024-07-25 02:40:41,5.9,purchase,493,1
908415,57057,14586,2024-10-09 01:18:22,12.3,view,30,0
908416,55995,13506,2024-09-02 19:19:35,4.9,click,397,0
908417,57339,11113,2024-05-29 07:19:35,9.1,view,51,0
908418,54453,18032,2024-04-27 12:19:04,4.7,click,186,1
908419,58158,19831,2024-09-02 15:18:49,11.8,click,273,0
908420,51613,10755,2024-10-13 13:31:16,6.8,view,60,0
908421,51070,16310,2024-09-07 20:34:00,9.4,click,143,0
908422,56382,14610,2024-11-29 00:36:05,8.1,purchase,382,1
908423,58725,13009,2024-06-16 11:01:14,10.6,view,412,0
908424,54336,10913,2024-09-02 15:00:28,0.1,view,245,0
908425,50286,16291,2024-03-08 18:51:34,6.1,view,305,0
908426,51048,10933,2024-10-14 06:55:15,7.5,view,306,0
908427,50563,12560,2024-04-07 10:59:26,0.1,purchase,465,1
908428,54388,10757,2024-07-27 11:53:59,16.1,visit,363,1
908429,56824,17652,2024-04-16 22:58:04,9.7,view,139,1
908430,51996,15227,2024-09-16 10:17:00,8.4,view,578,0
908431,55155,17168,2024-05-23 00:37:57,12.9,visit,424,1
908432,58640,12042,2024-12-08 10:31:18,5.2,visit,442,1
908433,56568,16972,2024-08-27 12:35:47,2.8,view,282,0
908434,58524,15467,2024-07-28 23:33:25,6.8,view,389,0
908435,57494,15747,2024-10-11 22:58:36,7.2,view,428,0
908436,55508,13523,2024-01-29 02:43:43,2.0,view,139,1
908437,52132,14158,2024-04-07 19:52:10,4.7,click,549,0
908438,56424,14815,2024-11-03 09:48:34,3.0,view,185,1
908439,59610,12464,2024-10-07 23:49:00,2.1,purchase,403,1
908440,57421,15454,2024-05-07 16:41:54,6.7,review,272,0
908441,50993,10942,2024-10-18 09:44:23,9.9,view,148,0
908442,56318,17793,2024-02-14 22:36:42,1.1,visit,384,1
908443,53297,10256,2024-06-20 08:34:20,10.3,purchase,401,1
908444,59829,18238,2024-12-06 10:25:59,3.7,purchase,453,1
908445,54878,16661,2024-05-20 13:41:25,15.0,view,157,0
908446,58934,18281,2024-02-28 00:11:16,8.9,view,498,0
908447,58716,12965,2024-06-05 11:37:55,1.5,visit,134,1
908448,58479,12817,2024-04-09 12:42:54,1.9,view,67,0
908449,56428,11583,2024-03-14 00:16:20,8.7,view,69,0
908450,52821,13819,2024-05-23 21:01:37,5.6,purchase,509,1
908451,55245,18797,2024-09-19 11:42:13,1.2,view,516,0
908452,52918,16829,2024-06-23 02:49:28,6.0,purchase,411,1
908453,55471,19687,2024-06-10 18:46:27,12.4,purchase,393,1
908454,58384,13830,2024-07-02 04:45:36,8.2,purchase,402,1
908455,55941,12486,2024-12-26 06:36:21,5.6,review,557,0
908456,58051,18562,2024-02-03 08:54:27,0.1,purchase,544,1
908457,53094,15288,2024-08-01 00:27:35,8.9,review,295,0
908458,56987,18360,2024-12-07 19:39:35,5.4,purchase,77,1
908459,56861,17449,2024-07-24 12:01:40,0.1,visit,481,1
908460,58262,12560,2024-11-07 15:23:02,0.1,purchase,548,1
908461,50415,18041,2024-07-22 10:14:48,0.1,click,192,0
908462,50619,17558,2024-11-11 07:09:08,0.1,view,69,0
